201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,CUSTOMER_NUM
0.75,0.75,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.8,0.12,0.75,0.75,97760
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90581
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,90344
0.8,0.8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,89942
0.75,0.8,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.8,0.75,0.75,0.76,0.76,0.8,0.8,89067
0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.75,0.0,88632
0.75,0.75,0.75,0.76,0.74,0.8,0.12,0.71,0.5,0.3,0.3,0.72,0.72,0.72,0.72,0.72,0.72,0.72,8785
0.0,0.76,0.0,0.8,0.0,0.75,0.75,0.8,0.75,0.0,0.8,0.0,0.11,0.11,0.71,0.5,0.0,0.0,87671
0.75,0.75,0.75,0.71,0.75,0.75,0.75,0.75,0.75,0.75,0.8,0.75,0.8,0.75,0.75,0.75,0.75,0.75,87585
0.8,0.0,0.75,0.8,0.71,0.5,0.3,0.3,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86964
0.75,0.8,0.76,0.0,0.75,0.75,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,86928
0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86056
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85298
