0,1,clustered_label
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,1.0,11
1.0,2.0,12
1.0,3.0,13
2.0,1.0,21
1.0,4.0,14
1.0,3.0,13
1.0,2.0,12
1.0,4.0,14
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
0.0,2.0,02
2.0,2.0,22
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
2.0,2.0,22
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
2.0,2.0,22
1.0,3.0,13
1.0,4.0,14
1.0,3.0,13
1.0,2.0,12
1.0,1.0,11
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
0.0,3.0,03
2.0,2.0,22
1.0,4.0,14
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
2.0,1.0,21
1.0,4.0,14
1.0,3.0,13
1.0,4.0,14
1.0,2.0,12
2.0,2.0,22
1.0,3.0,13
1.0,1.0,11
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
0.0,3.0,03
2.0,3.0,23
1.0,3.0,13
0.0,2.0,02
2.0,2.0,22
1.0,3.0,13
0.0,3.0,03
1.0,4.0,14
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
2.0,2.0,22
1.0,2.0,12
1.0,2.0,12
0.0,3.0,03
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
0.0,3.0,03
1.0,1.0,11
1.0,2.0,12
1.0,4.0,14
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,1.0,11
2.0,3.0,23
1.0,3.0,13
1.0,3.0,13
1.0,1.0,11
1.0,4.0,14
1.0,3.0,13
0.0,3.0,03
1.0,3.0,13
2.0,2.0,22
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
3.0,2.0,32
0.0,2.0,02
2.0,3.0,23
1.0,3.0,13
1.0,3.0,13
0.0,3.0,03
2.0,3.0,23
1.0,3.0,13
1.0,3.0,13
2.0,2.0,22
1.0,2.0,12
1.0,3.0,13
1.0,4.0,14
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
2.0,1.0,21
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
2.0,2.0,22
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
