clustered_label,0,1,2
2800,1.0,0.0,0.0
1100,0.0,0.0,0.0
1100,1.0,0.0,0.0
1400,0.0,0.0,0.0
3760,0.0,0.0,0.0
1400,0.0,0.0,0.0
3760,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,1.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
3770,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1100,0.0,0.0,0.0
1400,1.0,0.0,0.0
3758,1.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1400,1.0,0.0,0.0
3760,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1600,1.0,0.0,0.0
2800,0.0,0.0,0.0
3779,0.0,0.0,0.0
1600,0.0,0.0,0.0
2800,0.0,0.0,0.0
3779,0.0,0.0,0.0
1400,0.0,0.0,0.0
2800,0.0,0.0,0.0
3779,0.0,0.0,0.0
1400,0.0,0.0,0.0
2800,0.0,0.0,0.0
3779,1.0,0.0,0.0
1600,0.0,0.0,0.0
2800,0.0,0.0,0.0
3758,0.0,0.0,0.0
1600,0.0,0.0,0.0
2800,0.0,0.0,0.0
3779,0.0,0.0,0.0
1100,0.0,0.0,0.0
3770,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1100,0.0,0.0,0.0
3779,0.0,0.0,0.0
1100,1.0,0.0,0.0
3770,1.0,0.0,0.0
3770,0.0,0.0,0.0
1100,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,1.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1400,0.0,0.0,0.0
3730,0.0,0.0,0.0
1500,1.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
3730,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
3779,0.0,0.0,0.0
1500,0.0,0.0,0.0
3779,0.0,0.0,0.0
1500,0.0,0.0,0.0
3779,1.0,0.0,0.0
1500,0.0,0.0,0.0
3779,0.0,0.0,0.0
1500,1.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,1.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1100,0.0,0.0,0.0
1400,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1400,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,1.0,0.0,0.0
1500,0.0,0.0,0.0
1500,1.0,0.0,0.0
1500,1.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,1.0,0.0,0.0
3760,0.0,0.0,0.0
1100,1.0,0.0,0.0
3755,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
3760,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,1.0,0.0,0.0
1500,1.0,0.0,0.0
1500,0.0,0.0,0.0
3770,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
3760,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,1.0,0.0,0.0
3770,0.0,0.0,0.0
1100,1.0,0.0,0.0
1500,1.0,0.0,0.0
1100,0.0,0.0,0.0
1400,1.0,0.0,0.0
1400,0.0,0.0,0.0
3200,0.0,0.0,0.0
3760,0.0,0.0,0.0
1500,0.0,0.0,0.0
1100,1.0,0.0,0.0
1500,1.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1100,0.0,0.0,0.0
3779,0.0,0.0,0.0
1500,0.0,0.0,0.0
3779,0.0,0.0,0.0
1100,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,1.0,0.0,0.0
1600,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
1600,0.0,0.0,0.0
1600,0.0,0.0,0.0
1500,0.0,0.0,0.0
1600,0.0,0.0,0.0
1100,0.0,0.0,0.0
1500,0.0,0.0,0.0
1600,0.0,0.0,0.0
1500,0.0,0.0,0.0
1300,0.0,0.0,0.0
1500,0.0,0.0,0.0
1600,0.0,0.0,0.0
3755,0.0,0.0,0.0
1600,0.0,0.0,0.0
1300,1.0,0.0,0.0
2800,0.0,0.0,0.0
1600,1.0,0.0,0.0
1100,0.0,0.0,0.0
6300,0.0,0.0,0.0
1600,0.0,0.0,0.0
1600,0.0,0.0,0.0
3760,0.0,0.0,0.0
1600,0.0,0.0,0.0
1500,1.0,0.0,0.0
1600,1.0,0.0,0.0
1500,0.0,0.0,0.0
1600,0.0,0.0,0.0
1600,1.0,0.0,0.0
2800,0.0,0.0,0.0
3779,1.0,0.0,0.0
1600,0.0,0.0,0.0
1100,0.0,0.0,0.0
1600,0.0,0.0,0.0
1600,1.0,0.0,0.0
1600,0.0,0.0,0.0
1600,0.0,0.0,0.0
1100,0.0,0.0,0.0
1400,0.0,0.0,0.0
1600,0.0,0.0,0.0
1600,0.0,0.0,0.0
2800,0.0,0.0,0.0
3760,1.0,0.0,0.0
1100,1.0,0.0,0.0
1100,0.0,0.0,0.0
1600,0.0,0.0,0.0
1500,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1500,0.0,0.0,0.0
1400,0.0,0.0,0.0
1600,0.0,0.0,0.0
3770,0.0,0.0,0.0
6100,0.0,0.0,0.0
3200,0.0,0.0,0.0
3760,0.0,0.0,0.0
1500,0.0,0.0,0.0
1100,0.0,0.0,0.0
1600,0.0,0.0,0.0
1500,0.0,0.0,0.0
2800,0.0,0.0,0.0
1600,0.0,0.0,0.0
1100,0.0,0.0,0.0
9720,0.0,0.0,0.0
3790,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,1.0,1.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
3790,0.0,0.0,0.0
6300,0.0,0.0,0.0
2600,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6100,1.0,0.0,0.0
6300,0.0,0.0,0.0
6100,1.0,0.0,0.0
3790,0.0,0.0,0.0
6300,0.0,0.0,0.0
6500,0.0,0.0,0.0
9680,1.0,0.0,0.0
6800,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
3790,0.0,0.0,0.0
3758,0.0,0.0,0.0
3758,0.0,0.0,0.0
3300,0.0,0.0,0.0
6500,0.0,0.0,0.0
6500,0.0,0.0,0.0
6500,0.0,0.0,0.0
3752,0.0,0.0,0.0
2200,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
9760,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,1.0,1.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
1300,0.0,0.0,0.0
2800,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
9250,1.0,0.0,0.0
3720,0.0,0.0,0.0
3730,0.0,0.0,0.0
3720,0.0,0.0,0.0
9250,0.0,0.0,0.0
2600,0.0,0.0,0.0
9760,0.0,0.0,0.0
3720,1.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
9680,0.0,0.0,0.0
2200,0.0,0.0,0.0
3720,0.0,0.0,0.0
9680,0.0,0.0,0.0
3720,1.0,0.0,0.0
3720,1.0,0.0,0.0
3720,1.0,0.0,0.0
9250,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
9250,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,0.0,0.0,0.0
3720,1.0,0.0,0.0
9720,0.0,0.0,0.0
3760,0.0,0.0,0.0
3200,0.0,0.0,0.0
3200,0.0,0.0,0.0
3200,0.0,0.0,0.0
3200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2200,0.0,0.0,0.0
2300,0.0,0.0,0.0
3758,1.0,1.0,0.0
2500,0.0,0.0,0.0
3200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2400,0.0,0.0,0.0
3758,0.0,0.0,0.0
6500,0.0,0.0,0.0
2200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
3200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
3200,0.0,0.0,0.0
9760,0.0,0.0,0.0
2200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
3758,0.0,0.0,0.0
2300,1.0,0.0,0.0
2200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2600,0.0,0.0,0.0
2300,0.0,0.0,0.0
2200,0.0,0.0,0.0
2200,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
6700,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,0.0,0.0,0.0
2300,1.0,0.0,0.0
2300,0.0,0.0,0.0
3720,0.0,0.0,0.0
2200,0.0,0.0,0.0
9250,0.0,0.0,0.0
6500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
6500,0.0,0.0,0.0
6700,1.0,0.0,0.0
9250,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,1.0,1.0,0.0
6600,0.0,0.0,0.0
2600,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9250,0.0,0.0,0.0
6500,1.0,0.0,0.0
9500,0.0,0.0,0.0
6300,1.0,0.0,0.0
3754,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
6500,0.0,0.0,0.0
6700,0.0,0.0,0.0
6700,1.0,0.0,0.0
9500,0.0,0.0,0.0
6500,0.0,0.0,0.0
9630,0.0,0.0,0.0
9260,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
6500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,1.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
6700,0.0,0.0,0.0
6700,0.0,0.0,0.0
3758,0.0,0.0,0.0
6500,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,0.0,0.0,0.0
9500,0.0,0.0,0.0
6200,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,0.0,0.0,0.0
9100,1.0,0.0,0.0
2600,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,0.0,0.0,0.0
9500,1.0,0.0,0.0
9500,1.0,0.0,0.0
9100,0.0,0.0,0.0
3760,0.0,0.0,0.0
9100,0.0,0.0,0.0
2700,0.0,0.0,0.0
9100,0.0,0.0,0.0
3758,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,1.0,0.0,0.0
9100,1.0,0.0,0.0
9100,1.0,0.0,0.0
3758,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
2700,0.0,0.0,0.0
9500,0.0,0.0,0.0
2700,0.0,0.0,0.0
6700,0.0,0.0,0.0
9100,0.0,0.0,0.0
6700,0.0,0.0,0.0
6500,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
6500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,1.0,0.0,0.0
9500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
2700,0.0,0.0,0.0
6700,0.0,0.0,0.0
6700,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
2700,0.0,0.0,0.0
2200,1.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
6500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,1.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,1.0,0.0,0.0
9100,0.0,0.0,0.0
9500,1.0,0.0,0.0
9710,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
6500,1.0,0.0,0.0
9500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
3720,0.0,0.0,0.0
9100,0.0,0.0,0.0
3720,0.0,0.0,0.0
9100,1.0,0.0,0.0
3720,0.0,0.0,0.0
6500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,0.0,0.0,0.0
9500,0.0,0.0,0.0
6500,0.0,0.0,0.0
9100,0.0,0.0,0.0
3720,0.0,0.0,0.0
9500,1.0,0.0,0.0
9500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9500,0.0,0.0,0.0
9610,0.0,0.0,0.0
9500,0.0,0.0,0.0
3300,1.0,0.0,0.0
9100,0.0,0.0,0.0
3720,0.0,0.0,0.0
9100,0.0,0.0,0.0
2700,0.0,0.0,0.0
6700,0.0,0.0,0.0
9500,0.0,0.0,0.0
3300,0.0,0.0,0.0
9100,0.0,0.0,0.0
6700,0.0,0.0,0.0
9100,0.0,0.0,0.0
3760,0.0,0.0,0.0
9500,0.0,0.0,0.0
3720,0.0,0.0,0.0
9100,0.0,0.0,0.0
3720,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
6700,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
6500,0.0,0.0,0.0
9100,0.0,0.0,0.0
6600,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9270,0.0,0.0,0.0
9650,0.0,0.0,0.0
6700,0.0,0.0,0.0
9100,1.0,0.0,0.0
9100,1.0,1.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,1.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
3300,0.0,0.0,0.0
3300,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,0.0,0.0,0.0
6500,1.0,1.0,0.0
9680,0.0,0.0,0.0
9670,0.0,0.0,0.0
6600,0.0,0.0,0.0
9500,0.0,0.0,0.0
6700,0.0,0.0,0.0
9500,0.0,0.0,0.0
2700,1.0,0.0,0.0
2400,1.0,0.0,0.0
9500,0.0,0.0,0.0
3758,0.0,0.0,0.0
3758,0.0,0.0,0.0
9100,1.0,1.0,1.0
3720,1.0,0.0,0.0
3758,0.0,0.0,0.0
1400,0.0,0.0,0.0
2800,0.0,0.0,0.0
9750,0.0,0.0,0.0
3730,1.0,0.0,0.0
3790,0.0,0.0,0.0
3790,0.0,0.0,0.0
3770,0.0,0.0,0.0
1500,0.0,0.0,0.0
3790,0.0,0.0,0.0
3790,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6100,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,1.0,0.0,0.0
6300,0.0,0.0,0.0
1100,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,1.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
3758,0.0,0.0,0.0
6300,1.0,0.0,0.0
3753,1.0,0.0,0.0
3753,0.0,0.0,0.0
3770,0.0,0.0,0.0
3300,0.0,0.0,0.0
1500,1.0,0.0,0.0
3300,0.0,0.0,0.0
3300,0.0,0.0,0.0
3300,0.0,0.0,0.0
3300,0.0,0.0,0.0
3300,0.0,0.0,0.0
3300,1.0,0.0,0.0
3300,0.0,0.0,0.0
3300,1.0,0.0,0.0
3300,0.0,0.0,0.0
1500,0.0,0.0,0.0
3300,0.0,0.0,0.0
3300,1.0,0.0,0.0
3300,1.0,0.0,0.0
3300,0.0,0.0,0.0
6600,0.0,0.0,0.0
3300,0.0,0.0,0.0
9100,0.0,0.0,0.0
9500,1.0,0.0,0.0
3300,1.0,0.0,0.0
3300,1.0,0.0,0.0
6200,1.0,0.0,0.0
6100,0.0,0.0,0.0
6200,0.0,0.0,0.0
6200,0.0,0.0,0.0
6200,1.0,0.0,0.0
3300,0.0,0.0,0.0
3758,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,0.0,0.0,0.0
2600,1.0,0.0,0.0
3758,1.0,1.0,0.0
3758,0.0,0.0,0.0
1100,0.0,0.0,0.0
3752,0.0,0.0,0.0
3779,0.0,0.0,0.0
3779,0.0,0.0,0.0
3779,0.0,0.0,0.0
1300,0.0,0.0,0.0
3779,0.0,0.0,0.0
3779,0.0,0.0,0.0
3779,0.0,0.0,0.0
2100,0.0,0.0,0.0
3760,0.0,0.0,0.0
3760,0.0,0.0,0.0
3760,1.0,0.0,0.0
3760,0.0,0.0,0.0
3760,0.0,0.0,0.0
3760,0.0,0.0,0.0
9720,0.0,0.0,0.0
3760,1.0,0.0,0.0
3760,0.0,0.0,0.0
2100,0.0,0.0,0.0
3760,1.0,0.0,0.0
3760,0.0,0.0,0.0
3760,0.0,0.0,0.0
1300,0.0,0.0,0.0
2700,1.0,0.0,0.0
3758,1.0,0.0,0.0
3760,0.0,0.0,0.0
3760,0.0,0.0,0.0
3760,0.0,0.0,0.0
3758,0.0,0.0,0.0
2700,0.0,0.0,0.0
2700,0.0,0.0,0.0
2100,0.0,0.0,0.0
3760,0.0,0.0,0.0
1500,0.0,0.0,0.0
3760,0.0,0.0,0.0
2100,0.0,0.0,0.0
2100,0.0,0.0,0.0
2100,0.0,0.0,0.0
2100,0.0,0.0,0.0
9400,0.0,0.0,0.0
3760,0.0,0.0,0.0
2100,0.0,0.0,0.0
2100,1.0,0.0,0.0
3760,0.0,0.0,0.0
3600,1.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
6100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
9760,1.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
6200,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
6100,0.0,0.0,0.0
3600,1.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,1.0,1.0,1.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,1.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
6100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,1.0,0.0,0.0
9260,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,1.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
9400,1.0,0.0,0.0
3600,0.0,0.0,0.0
6100,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
1200,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2600,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,1.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,1.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
1600,0.0,0.0,0.0
3600,0.0,0.0,0.0
1100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,1.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
9250,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2400,0.0,0.0,0.0
3600,0.0,0.0,0.0
1400,0.0,0.0,0.0
3600,0.0,0.0,0.0
3760,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,1.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
1600,0.0,0.0,0.0
2700,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,1.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
9670,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2400,1.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
9740,0.0,0.0,0.0
3300,0.0,0.0,0.0
3758,0.0,0.0,0.0
2700,1.0,0.0,0.0
3600,1.0,0.0,0.0
1500,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,1.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
9400,0.0,0.0,0.0
3600,0.0,0.0,0.0
2600,0.0,0.0,0.0
3600,1.0,1.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
9400,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
9320,0.0,0.0,0.0
3600,0.0,0.0,0.0
2700,1.0,0.0,0.0
3600,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3758,0.0,0.0,0.0
3300,0.0,0.0,0.0
3757,0.0,0.0,0.0
9250,0.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3756,0.0,0.0,0.0
3758,1.0,0.0,0.0
2700,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
3600,0.0,0.0,0.0
2100,0.0,0.0,0.0
3600,0.0,0.0,0.0
